Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,23.08.2025;15:23:52884
0.5,120.0,112,0,0,0.026,0.491
1.5,120.0,125,0,0,0.015,1.491
2.5,120.0,123,0,0,0.006,2.502
3.5,120.0,120,0,0,0.005,3.496
4.5,120.0,113,0,0,0.011,4.497
5.5,120.0,123,0,0,0.009,5.499
6.5,120.0,123,0,0,0.006,6.501
7.5,120.0,121,0,0,0.006,7.486
8.5,120.0,119,0,0,0.006,8.492
9.5,120.0,120,0,0,0.006,9.497
10.5,120.0,121,0,0,0.006,10.496
11.5,120.0,117,0,0,0.006,11.492
12.5,120.0,123,0,0,0.005,12.49
13.5,120.0,119,0,0,0.006,13.489
14.5,120.0,108,0,0,0.032,14.486
15.5,120.0,131,0,0,0.018,15.492
16.5,120.0,122,0,0,0.006,16.507
17.5,120.0,120,0,0,0.006,17.499
18.5,120.0,116,0,0,0.005,18.487
19.5,120.0,123,0,0,0.005,19.497
20.5,120.0,121,0,0,0.006,20.495
21.5,120.0,116,0,0,0.007,21.489
22.5,120.0,124,0,0,0.007,22.493
23.5,120.0,118,0,0,0.006,23.487
24.5,120.0,118,0,0,0.006,24.486
25.5,120.0,124,0,0,0.006,25.498
26.5,120.0,119,0,0,0.006,26.488
27.5,120.0,121,0,0,0.006,27.496
28.5,120.0,120,0,0,0.005,28.502
29.5,120.0,119,0,0,0.005,29.489
30.5,120.0,121,0,0,0.005,30.502
31.5,120.0,119,0,0,0.006,31.494
32.5,120.0,120,0,0,0.006,32.494
33.5,120.0,115,0,0,0.006,33.486
34.5,120.0,123,0,0,0.042,34.495
35.5,120.0,121,0,0,0.005,35.491
36.5,120.0,120,0,0,0.007,36.495
37.5,120.0,122,0,0,0.005,37.491
38.5,120.0,120,0,0,0.005,38.497
39.5,120.0,118,0,0,0.005,39.491
40.5,120.0,122,0,0,0.005,40.496
41.5,120.0,120,0,0,0.006,41.493
42.5,120.0,118,0,0,0.005,42.491
43.5,120.0,122,0,0,0.005,43.507
44.5,120.0,120,0,0,0.005,44.509
45.5,120.0,120,0,0,0.005,45.498
46.5,120.0,119,0,0,0.006,46.493
47.5,120.0,121,0,0,0.006,47.498
48.5,120.0,120,0,0,0.005,48.505
49.5,120.0,119,0,0,0.005,49.493
50.5,120.0,116,0,0,0.006,50.49
51.5,120.0,122,0,0,0.006,51.491
52.5,120.0,123,0,0,0.006,52.489
53.5,120.0,120,0,0,0.013,53.491
54.5,120.0,120,0,0,0.006,54.499
55.5,120.0,118,0,0,0.005,55.495
