Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,23.08.2025;15:11:19259
0.5,120.0,106,0,0,0.011,0.493
1.5,120.0,134,0,0,0.011,1.499
2.5,120.0,118,0,0,0.006,2.49
3.5,120.0,121,0,0,0.006,3.489
4.5,120.0,103,0,0,0.014,4.498
5.5,120.0,134,0,0,0.043,5.49
6.5,120.0,124,0,0,0.007,6.495
7.5,120.0,118,0,0,0.006,7.501
8.5,120.0,120,0,0,0.006,8.493
9.5,120.0,121,0,0,0.006,9.492
10.5,120.0,121,0,0,0.006,10.494
11.5,120.0,118,0,0,0.005,11.488
12.5,120.0,121,0,0,0.006,12.491
13.5,120.0,119,0,0,0.005,13.491
14.5,120.0,121,0,0,0.006,14.495
15.5,120.0,121,0,0,0.005,15.494
16.5,120.0,120,0,0,0.005,16.5
17.5,120.0,118,0,0,0.005,17.49
18.5,120.0,122,0,0,0.005,18.491
19.5,120.0,120,0,0,0.005,19.496
20.5,120.0,118,0,0,0.005,20.49
21.5,120.0,120,0,0,0.005,21.487
22.5,120.0,122,0,0,0.005,22.496
23.5,120.0,119,0,0,0.005,23.493
24.5,120.0,120,0,0,0.026,24.492
25.5,120.0,121,0,0,0.005,25.499
26.5,120.0,119,0,0,0.005,26.492
27.5,120.0,120,0,0,0.005,27.491
28.5,120.0,121,0,0,0.005,28.5
29.5,120.0,120,0,0,0.005,29.498
30.5,120.0,120,0,0,0.006,30.49
31.5,120.0,120,0,0,0.006,31.497
32.5,120.0,119,0,0,0.006,32.49
33.5,120.0,119,0,0,0.006,33.492
34.5,120.0,122,0,0,0.005,34.499
35.5,120.0,120,0,0,0.006,35.496
36.5,120.0,119,0,0,0.006,36.488
37.5,120.0,120,0,0,0.005,37.493
38.5,120.0,120,0,0,0.005,38.497
39.5,120.0,121,0,0,0.006,39.499
40.5,120.0,120,0,0,0.006,40.494
41.5,120.0,120,0,0,0.005,41.499
42.5,120.0,120,0,0,0.006,42.491
43.5,120.0,120,0,0,0.025,43.502
44.5,120.0,119,0,0,0.005,44.487
45.5,120.0,118,0,0,0.005,45.498
46.5,120.0,123,0,0,0.006,46.499
47.5,120.0,120,0,0,0.005,47.498
48.5,120.0,112,0,0,0.006,48.489
49.5,120.0,127,0,0,0.006,49.502
50.5,120.0,121,0,0,0.005,50.49
51.5,120.0,120,0,0,0.006,51.491
52.5,120.0,119,0,0,0.006,52.489
53.5,120.0,119,0,0,0.006,53.488
54.5,120.0,121,0,0,0.005,54.492
55.5,120.0,121,0,0,0.005,55.489
56.5,120.0,120,0,0,0.006,56.496
57.5,120.0,120,0,0,0.005,57.492
58.5,120.0,117,0,0,0.005,58.491
59.5,120.0,120,0,0,0.005,59.488
60.5,120.0,123,0,0,0.008,60.497
61.5,120.0,119,0,0,0.005,61.497
62.5,120.0,115,0,0,0.008,62.5
63.5,120.0,126,0,0,0.022,63.495
64.5,120.0,119,0,0,0.005,64.49
65.5,120.0,119,0,0,0.005,65.493
66.5,120.0,122,0,0,0.005,66.497
67.5,120.0,120,0,0,0.005,67.498
68.5,120.0,120,0,0,0.005,68.489
69.5,120.0,119,0,0,0.005,69.502
70.5,120.0,120,0,0,0.006,70.493
71.5,120.0,119,0,0,0.005,71.491
72.5,120.0,122,0,0,0.005,72.497
73.5,120.0,119,0,0,0.006,73.489
74.5,120.0,121,0,0,0.006,74.504
75.5,120.0,120,0,0,0.005,75.49
76.5,120.0,120,0,0,0.006,76.494
77.5,120.0,118,0,0,0.005,77.49
78.5,120.0,122,0,0,0.005,78.49
79.5,120.0,116,0,0,0.006,79.492
80.5,120.0,124,0,0,0.006,80.501
81.5,120.0,114,0,0,0.01,81.498
82.5,120.0,126,0,0,0.027,82.51
83.5,120.0,120,0,0,0.006,83.503
84.5,120.0,119,0,0,0.006,84.495
85.5,120.0,119,0,0,0.006,85.494
86.5,120.0,121,0,0,0.006,86.491
87.5,120.0,121,0,0,0.005,87.502
88.5,120.0,120,0,0,0.005,88.493
89.5,120.0,119,0,0,0.005,89.493
90.5,120.0,118,0,0,0.006,90.496
91.5,120.0,121,0,0,0.007,91.495
92.5,120.0,122,0,0,0.005,92.494
93.5,120.0,120,0,0,0.006,93.495
94.5,120.0,118,0,0,0.006,94.496
95.5,120.0,121,0,0,0.006,95.495
96.5,120.0,121,0,0,0.006,96.498
97.5,120.0,119,0,0,0.006,97.494
98.5,120.0,121,0,0,0.006,98.494
99.5,120.0,117,0,0,0.005,99.49
100.5,120.0,108,0,0,0.008,100.497
101.5,120.0,134,0,0,0.038,101.5
102.5,120.0,118,0,0,0.006,102.49
103.5,120.0,123,0,0,0.006,103.497
104.5,120.0,120,0,0,0.006,104.5
105.5,120.0,119,0,0,0.006,105.494
106.5,120.0,120,0,0,0.006,106.491
107.5,120.0,121,0,0,0.005,107.493
108.5,120.0,117,0,0,0.006,108.488
109.5,120.0,123,0,0,0.007,109.499
110.5,120.0,119,0,0,0.005,110.492
111.5,120.0,118,0,0,0.006,111.49
112.5,120.0,120,0,0,0.005,112.5
113.5,120.0,122,0,0,0.006,113.495
114.5,120.0,121,0,0,0.006,114.503
115.5,120.0,119,0,0,0.005,115.49
116.5,120.0,120,0,0,0.005,116.492
117.5,120.0,121,0,0,0.006,117.501
118.5,120.0,120,0,0,0.006,118.495
119.5,120.0,120,0,0,0.005,119.506
120.5,120.0,120,0,0,0.02,120.497
121.5,120.0,119,0,0,0.006,121.495
122.5,120.0,121,0,0,0.006,122.493
123.5,120.0,119,0,0,0.006,123.495
124.5,120.0,121,0,0,0.006,124.491
125.5,120.0,119,0,0,0.006,125.493
126.5,120.0,121,0,0,0.006,126.493
127.5,120.0,119,0,0,0.006,127.493
128.5,120.0,121,0,0,0.006,128.492
129.5,120.0,120,0,0,0.006,129.497
130.5,120.0,120,0,0,0.005,130.491
131.5,120.0,119,0,0,0.005,131.493
132.5,120.0,121,0,0,0.006,132.496
133.5,120.0,119,0,0,0.006,133.489
134.5,120.0,121,0,0,0.005,134.5
135.5,120.0,119,0,0,0.006,135.499
136.5,120.0,118,0,0,0.006,136.486
137.5,120.0,123,0,0,0.006,137.491
138.5,120.0,120,0,0,0.006,138.487
139.5,120.0,115,0,0,0.005,139.495
140.5,120.0,125,0,0,0.02,140.494
141.5,120.0,118,0,0,0.006,141.496
142.5,120.0,118,0,0,0.006,142.487
143.5,120.0,124,0,0,0.006,143.494
144.5,120.0,118,0,0,0.005,144.494
145.5,120.0,121,0,0,0.005,145.487
146.5,120.0,121,0,0,0.005,146.5
147.5,120.0,118,0,0,0.006,147.495
148.5,120.0,120,0,0,0.006,148.491
