Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,23.08.2025;15:54:57332
0.5,120.0,106,0,0,0.012,0.496
1.5,120.0,131,0,0,0.011,1.495
2.5,120.0,123,0,0,0.006,2.496
3.5,120.0,120,0,0,0.006,3.493
4.5,120.0,114,0,0,0.006,4.492
5.5,120.0,114,0,0,0.008,5.496
6.5,120.0,132,0,0,0.01,6.502
7.5,120.0,115,0,0,0.006,7.492
8.5,120.0,124,0,0,0.006,8.488
9.5,120.0,121,0,0,0.006,9.493
10.5,120.0,119,0,0,0.005,10.492
11.5,120.0,119,0,0,0.005,11.496
12.5,120.0,122,0,0,0.006,12.5
13.5,120.0,119,0,0,0.005,13.489
14.5,120.0,120,0,0,0.005,14.49
15.5,120.0,121,0,0,0.023,15.496
16.5,120.0,120,0,0,0.005,16.496
17.5,120.0,119,0,0,0.005,17.492
18.5,120.0,119,0,0,0.006,18.49
19.5,120.0,120,0,0,0.005,19.5
20.5,120.0,122,0,0,0.006,20.505
21.5,120.0,120,0,0,0.006,21.5
22.5,120.0,118,0,0,0.005,22.492
23.5,120.0,122,0,0,0.006,23.493
24.5,120.0,115,0,0,0.006,24.487
25.5,120.0,125,0,0,0.006,25.498
26.5,120.0,118,0,0,0.006,26.49
27.5,120.0,121,0,0,0.006,27.498
28.5,120.0,119,0,0,0.006,28.49
29.5,120.0,122,0,0,0.006,29.506
30.5,120.0,118,0,0,0.005,30.488
31.5,120.0,121,0,0,0.006,31.501
32.5,120.0,120,0,0,0.006,32.493
33.5,120.0,120,0,0,0.006,33.497
34.5,120.0,113,0,0,0.006,34.489
35.5,120.0,128,0,0,0.035,35.508
36.5,120.0,120,0,0,0.006,36.498
37.5,120.0,119,0,0,0.005,37.49
38.5,120.0,121,0,0,0.005,38.495
39.5,120.0,120,0,0,0.005,39.488
40.5,120.0,119,0,0,0.005,40.489
41.5,120.0,121,0,0,0.005,41.496
42.5,120.0,119,0,0,0.005,42.492
43.5,120.0,121,0,0,0.006,43.499
44.5,120.0,118,0,0,0.006,44.499
45.5,120.0,122,0,0,0.006,45.502
46.5,120.0,117,0,0,0.006,46.489
47.5,120.0,123,0,0,0.006,47.494
48.5,120.0,120,0,0,0.007,48.501
49.5,120.0,120,0,0,0.006,49.496
50.5,120.0,120,0,0,0.006,50.507
51.5,120.0,118,0,0,0.005,51.494
52.5,120.0,122,0,0,0.005,52.502
53.5,120.0,119,0,0,0.005,53.494
54.5,120.0,121,0,0,0.023,54.498
55.5,120.0,118,0,0,0.007,55.493
56.5,120.0,122,0,0,0.006,56.504
57.5,120.0,120,0,0,0.006,57.487
58.5,120.0,120,0,0,0.005,58.499
59.5,120.0,120,0,0,0.006,59.497
60.5,120.0,118,0,0,0.006,60.494
61.5,120.0,121,0,0,0.005,61.489
62.5,120.0,120,0,0,0.006,62.494
63.5,120.0,117,0,0,0.006,63.491
64.5,120.0,124,0,0,0.005,64.49
65.5,120.0,120,0,0,0.006,65.487
66.5,120.0,119,0,0,0.005,66.492
67.5,120.0,120,0,0,0.006,67.492
68.5,120.0,119,0,0,0.006,68.491
69.5,120.0,119,0,0,0.006,69.488
70.5,120.0,122,0,0,0.006,70.489
71.5,120.0,119,0,0,0.006,71.493
72.5,120.0,121,0,0,0.006,72.489
73.5,120.0,119,0,0,0.039,73.493
74.5,120.0,122,0,0,0.006,74.504
75.5,120.0,118,0,0,0.005,75.491
76.5,120.0,118,0,0,0.006,76.495
77.5,120.0,120,0,0,0.006,77.491
78.5,120.0,123,0,0,0.006,78.488
79.5,120.0,120,0,0,0.005,79.491
80.5,120.0,121,0,0,0.006,80.492
81.5,120.0,120,0,0,0.006,81.494
82.5,120.0,120,0,0,0.007,82.501
83.5,120.0,118,0,0,0.006,83.494
84.5,120.0,121,0,0,0.006,84.493
85.5,120.0,118,0,0,0.006,85.49
86.5,120.0,122,0,0,0.006,86.491
87.5,120.0,120,0,0,0.006,87.496
88.5,120.0,119,0,0,0.006,88.495
89.5,120.0,121,0,0,0.006,89.49
90.5,120.0,121,0,0,0.006,90.498
91.5,120.0,119,0,0,0.006,91.496
92.5,120.0,121,0,0,0.025,92.495
93.5,120.0,119,0,0,0.005,93.493
94.5,120.0,120,0,0,0.005,94.494
95.5,120.0,120,0,0,0.005,95.492
96.5,120.0,121,0,0,0.005,96.5
97.5,120.0,118,0,0,0.005,97.494
98.5,120.0,121,0,0,0.005,98.498
99.5,120.0,120,0,0,0.006,99.494
100.5,120.0,121,0,0,0.005,100.501
101.5,120.0,115,0,0,0.006,101.493
102.5,120.0,123,0,0,0.007,102.487
103.5,120.0,120,0,0,0.006,103.492
104.5,120.0,122,0,0,0.006,104.493
