Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,23.08.2025;17:38:10069
0.5,120.0,118,0,0,0.021,0.492
1.5,120.0,118,0,0,0.006,1.491
2.5,120.0,123,0,0,0.006,2.494
3.5,120.0,121,0,0,0.006,3.496
4.5,120.0,120,0,0,0.005,4.497
5.5,120.0,118,0,0,0.027,5.491
6.5,120.0,119,0,0,0.005,6.493
7.5,120.0,121,0,0,0.006,7.492
8.5,120.0,121,0,0,0.005,8.493
9.5,120.0,121,0,0,0.005,9.5
10.5,120.0,120,0,0,0.006,10.501
11.5,120.0,120,0,0,0.005,11.501
12.5,120.0,120,0,0,0.006,12.495
13.5,120.0,119,0,0,0.006,13.489
14.5,120.0,121,0,0,0.005,14.495
15.5,120.0,118,0,0,0.005,15.491
16.5,120.0,121,0,0,0.006,16.499
17.5,120.0,119,0,0,0.005,17.494
18.5,120.0,122,0,0,0.005,18.49
19.5,120.0,120,0,0,0.005,19.501
20.5,120.0,119,0,0,0.005,20.492
21.5,120.0,121,0,0,0.005,21.49
22.5,120.0,118,0,0,0.005,22.491
23.5,120.0,122,0,0,0.005,23.494
24.5,120.0,120,0,0,0.006,24.497
25.5,120.0,100,0,0,0.014,25.492
26.5,120.0,139,0,0,0.027,26.491
27.5,120.0,120,0,0,0.006,27.489
28.5,120.0,119,0,0,0.005,28.497
29.5,120.0,121,0,0,0.006,29.489
30.5,120.0,121,0,0,0.006,30.488
31.5,120.0,120,0,0,0.006,31.502
32.5,120.0,119,0,0,0.006,32.498
33.5,120.0,118,0,0,0.006,33.492
34.5,120.0,122,0,0,0.005,34.497
35.5,120.0,121,0,0,0.006,35.502
36.5,120.0,120,0,0,0.006,36.502
37.5,120.0,120,0,0,0.006,37.493
38.5,120.0,120,0,0,0.005,38.496
39.5,120.0,119,0,0,0.005,39.498
40.5,120.0,121,0,0,0.006,40.492
41.5,120.0,120,0,0,0.005,41.499
42.5,120.0,120,0,0,0.005,42.488
43.5,120.0,119,0,0,0.005,43.49
44.5,120.0,121,0,0,0.006,44.491
45.5,120.0,114,0,0,0.006,45.497
46.5,120.0,123,0,0,0.024,46.486
47.5,120.0,121,0,0,0.005,47.489
